"MachineGuid","Cleared","DateTime","Disqualified","Grade","Guid","Held","LetGo","MissedHold","LifeRemainingSeconds","MachineGuid","MaxCombo","Modifiers","Pad","PercentDP","PlayerGuid","ProductID","Air","Chaos","Fakes","Freeze","Hands","Holds","Jumps","Lifts","Mines","Notes","Rolls","Stream","TapsAndHolds","Voltage","Score","StageGuid","SurviveSeconds","AvoidMine","CheckpointHit","CheckpointMiss","HitMine","Miss","W1","W2","W3","W4","W5","Dir","Title","Difficulty","Level","StepsType","_id","_index","_score","_type"
1dda8a3547c7dc6c,true,"May 8th 2019, 00:00:00.000",0,Tier05,"352048f4-362a-41ea-a341-ccb88b53ce07",24,0,0,"0.000000",1dda8a3547c7dc6c,47,"1.5x, Overhead",33,"0.590000",3694d7d8e4a00efb,1,"0.518519","0.590028",0,"1.000000",0,24,49,0,0,"364.000000",0,"0.565217",312,"0.179833",707400,"abf30e0e-09a2-4a0e-a0e3-87115bb7e65a","115.313515",0,0,0,0,16,103,84,90,34,10,"Songs/09 DDR X/Rin To Shite Saku Hana No Gotoku/","凛として咲く花の如く",Hard,10,"dance-single",ZDGGQWsBSsSJMY2IqRgA,stepmania,,result
1dda8a3547c7dc6c,false,"May 8th 2019, 00:00:00.000",0,Failed,"4077e9d4-9c56-46c1-a1b7-2b7349b9eeb6",0,0,0,"0.000000",1dda8a3547c7dc6c,21,Overhead,33,"0.082500",3694d7d8e4a00efb,1,"0.025000","0.082508",0,"0.000000",0,0,1,0,0,"44.000000",0,"0.075075",43,"0.056575",98800,"76a9b257-60f8-474f-a137-047c78e3a275","26.307137",0,0,0,0,8,15,9,12,7,2,"Songs/12 DDR SuperNOVA/No.13/","No.13",Medium,9,"dance-single",aDGGQWsBSsSJMY2IqRgm,stepmania,,result
1dda8a3547c7dc6c,true,"May 8th 2019, 00:00:00.000",0,Tier05,"fc5c8ff8-fe31-4632-ab30-4184eb2f5f63",0,0,0,"0.000000",1dda8a3547c7dc6c,59,"Overhead, Clap",33,"0.570800",3694d7d8e4a00efb,1,"0.479452","0.570815",0,"0.000000",0,0,70,0,0,"287.000000",0,"0.607843",220,"0.253660",704720,"c93ba71a-a828-48eb-a1b1-5214ceb32040","85.296722",0,0,0,0,13,70,60,69,15,6,"Songs/04 4thMIX/HERO (HAPPY GRANDALE MIX)/","HERO (HAPPY GRANDALE MIX)",Medium,6,"dance-single",pDGGQWsBSsSJMY2IlhbH,stepmania,,result
1dda8a3547c7dc6c,true,"May 8th 2019, 00:00:00.000",0,Tier05,"375d3a59-73f1-487d-abcd-bdbdfeffbddf",0,0,0,"0.000000",1dda8a3547c7dc6c,59,"Overhead, Clap",33,"0.583300",3694d7d8e4a00efb,1,"0.363636","0.583333",0,"0.000000",0,0,30,0,0,"264.000000",0,"0.568421",232,"0.270615",699150,"9d491383-1c86-43dc-a1f8-fa10dc89e401","107.858185",0,0,0,0,7,88,52,73,19,13,"Songs/05 5thMIX/ABSOLUTE/",ABSOLUTE,Medium,8,"dance-single",pTGGQWsBSsSJMY2IlhbP,stepmania,,result
1dda8a3547c7dc6c,true,"May 8th 2019, 00:00:00.000",0,Tier05,"724c5dc5-ba25-42f4-aeaa-62ce94457031",1,0,0,"0.000000",1dda8a3547c7dc6c,60,"1.5x, Overhead, Clap",33,"0.605900",3694d7d8e4a00efb,1,"0.200000","0.605919",0,"1.000000",0,1,5,0,0,"200.000000",0,"0.619266",197,"0.328366",737220,"f040138a-d08d-4d51-afff-c0befcdf4e02","93.654625",0,0,0,0,8,72,60,50,14,9,"Songs/90 MUSIC FIT/A Perfect Sky/","A Perfect Sky",Hard,8,"dance-single",qDGGQWsBSsSJMY2Ilhb1,stepmania,,result
1dda8a3547c7dc6c,false,"May 8th 2019, 00:00:00.000",0,Failed,"e50da260-19fe-491f-a804-4fa63c1ecdab",0,0,0,"0.000000",1dda8a3547c7dc6c,31,"Overhead, Clap",33,"0.332200",3694d7d8e4a00efb,1,"0.375000","0.332262",0,"0.000000",0,0,7,0,0,"189.000000",0,"0.326019",185,"0.084626",408980,"ee794ece-aea0-4f70-a72c-e60e517d369a","77.562508",0,0,0,0,12,55,46,53,28,9,"Songs/05 5thMIX/ABSOLUTE/",ABSOLUTE,Hard,11,"dance-single",rjGGQWsBSsSJMY2IixWy,stepmania,,result
1dda8a3547c7dc6c,true,"May 8th 2019, 00:00:00.000",0,Tier05,"7e42e32b-210c-4867-aa85-d4b7cf55237e",10,1,2,"0.000000",1dda8a3547c7dc6c,58,"Overhead, Clap",33,"0.625700",3694d7d8e4a00efb,1,"0.514286","0.625717",0,"0.769231",0,10,33,0,0,"407.000000",0,"0.624709",373,"0.130689",759500,"8388bf26-055f-48c5-a35f-ab97cb04b9d6","140.629745",0,0,0,0,18,136,109,108,19,4,"Songs/16 DDR A/Hatsune Miku no shoushitsu/","初音ミクの消失",Medium,10,"dance-single",wDGGQWsBSsSJMY2IjBVS,stepmania,,result
1dda8a3547c7dc6c,true,"May 8th 2019, 00:00:00.000",0,Tier06,"e12e7468-4c5d-460c-ab1b-db0a28090d34",0,0,0,"0.000000",1dda8a3547c7dc6c,66,"1.5x, Overhead, Clap",33,"0.501600",3694d7d8e4a00efb,1,"1.000000","0.501618",0,"0.000000",0,0,1,0,0,"291.000000",0,"0.451613",290,"0.186260",643690,"fd110bac-c8bb-4502-aa23-6459ac8c2919","104.940895",0,0,0,0,8,66,73,121,30,11,"Songs/05 5thMIX/Abyss/",Abyss,Hard,10,"dance-single",jDGGQWsBSsSJMY2ItBlY,stepmania,,result
1dda8a3547c7dc6c,false,"May 8th 2019, 00:00:00.000",0,Failed,"98a736f7-71d3-4088-a385-ab76482f11b5",1,0,0,"0.000000",1dda8a3547c7dc6c,39,"Overhead, Clap",33,"0.234700",3694d7d8e4a00efb,1,"0.235294","0.234767",0,"0.500000",0,1,20,0,0,"168.000000",0,"0.216152",150,"0.097204",276160,"633a48bf-d33d-4579-aa9e-a82836e2a60f","54.463196",0,0,0,0,10,55,22,50,20,10,"Songs/12 DDR SuperNOVA/Himawari/","ヒマワリ",Hard,10,"dance-single",qDGGQWsBSsSJMY2ItRky,stepmania,,result
1dda8a3547c7dc6c,true,"May 8th 2019, 00:00:00.000",0,Tier05,"b18debd6-7b91-4877-aadf-3224737eb71a",0,0,0,"0.000000",1dda8a3547c7dc6c,76,"1.5x, Overhead, Clap",33,"0.617900",3694d7d8e4a00efb,1,"0.555556","0.617925",0,"0.000000",0,0,27,0,0,"231.000000",0,"0.648536",204,"0.331826",748900,"f790bbd9-cf26-405c-a1ef-05f85cef7e2d","91.036247",0,0,0,0,4,75,58,52,19,4,"Songs/04 4thMIX/1,2,3,4, 007/","1,2,3,4, 007",Hard,6,"dance-single",vTGGQWsBSsSJMY2IthkV,stepmania,,result
1dda8a3547c7dc6c,false,"May 8th 2019, 00:00:00.000",0,Failed,"49fac192-a9af-43a9-a1e8-150d45858571",0,0,0,"0.000000",1dda8a3547c7dc6c,19,"Overhead, Clap",33,"0.033900",3694d7d8e4a00efb,1,"0.000000","0.033965",0,"0.000000",0,0,0,0,0,"47.000000",0,"0.017327",47,"0.035769",47090,"16f08de7-aa14-45de-a3e8-2f87405493d6","26.306223",0,0,0,0,7,3,4,26,14,3,"Songs/16 DDR A/Houkago stride/","放課後ストライド",Medium,10,"dance-single",6jGGQWsBSsSJMY2Imhby,stepmania,,result
1dda8a3547c7dc6c,true,"May 7th 2019, 00:00:00.000",0,Tier04,"e991ac7c-bdd5-4dc8-aca7-3b9e39fb94ea",23,3,0,"0.000000",1dda8a3547c7dc6c,137,Overhead,33,"0.785300",3694d7d8e4a00efb,1,"0.666667","0.785311",0,"0.884615",0,23,12,0,0,"162.000000",0,"0.797546",150,"0.921600",889150,"9254a9ab-8af5-4a03-a783-f19924baddac","100.656593",0,0,0,0,1,79,43,25,3,0,"Songs/11 DDR X3/future gazer/","future gazer",Medium,7,"dance-single",aTGGQWsBSsSJMY2InxdV,stepmania,,result
1dda8a3547c7dc6c,false,"May 7th 2019, 00:00:00.000",0,Failed,"ddff2456-ccac-4e96-add8-ea72ccc491e0",1,0,0,"0.000000",1dda8a3547c7dc6c,46,Overhead,33,"0.286700",3694d7d8e4a00efb,1,"0.235294","0.286738",0,"0.500000",0,1,26,0,0,"229.000000",0,"0.254157",203,"0.120491",354970,"c73ee29d-2765-4667-aef4-3390b8a1561d","68.722076",0,0,0,0,14,54,34,87,28,8,"Songs/12 DDR SuperNOVA/Himawari/","ヒマワリ",Hard,10,"dance-single",BzGGQWsBSsSJMY2IrxlN,stepmania,,result
1dda8a3547c7dc6c,true,"May 7th 2019, 00:00:00.000",0,Tier06,"24eb03a7-e0a4-4c30-a107-7ef0524c1672",20,0,2,"0.000000",1dda8a3547c7dc6c,83,Overhead,33,"0.583600",3694d7d8e4a00efb,1,"0.230769","0.583600",0,"0.909091",0,20,13,0,0,"286.000000",0,"0.529605",274,"0.268174",698150,"01c91576-c7ff-4308-af81-3eb2477b6ba3","95.751984",0,0,0,0,10,90,65,88,30,8,"Songs/14 DDR 2013/Orion wo nazoru/","オリオンをなぞる",Hard,10,"dance-single",CTGGQWsBSsSJMY2Irxly,stepmania,,result
1dda8a3547c7dc6c,true,"May 7th 2019, 00:00:00.000",0,Tier05,"3e43983b-d111-41d6-ac8e-f5b69189c1ad",27,3,0,"0.000000",1dda8a3547c7dc6c,171,Overhead,33,"0.662900",3694d7d8e4a00efb,1,"0.555556","0.662921",0,"0.900000",0,27,26,0,0,"263.000000",0,"0.606061",236,"0.722011",794430,"2a575810-a40d-4cb8-af3a-741ab4b35388","108.071487",0,0,0,0,1,79,68,77,12,0,"Songs/16 DDR A/Yi-er fanclub/","いーあるふぁんくらぶ",Medium,8,"dance-single",ezGGQWsBSsSJMY2IqRjQ,stepmania,,result
1dda8a3547c7dc6c,true,"May 7th 2019, 00:00:00.000",0,Tier05,"0d33f023-63dc-421a-a550-f71d999a1ce8",23,1,3,"0.000000",1dda8a3547c7dc6c,67,Overhead,33,"0.641800",3694d7d8e4a00efb,1,"0.705882","0.641883",0,"0.851852",0,23,15,0,0,"245.000000",0,"0.621622",230,"0.312592",766310,"45599092-5338-496e-ab3a-1cd1fefabf55","100.516243",0,0,0,0,10,82,68,67,12,3,"Songs/10 DDR X2/only my railgun/","only my railgun",Hard,9,"dance-single",jDGGQWsBSsSJMY2Iqhh7,stepmania,,result
1dda8a3547c7dc6c,false,"May 7th 2019, 00:00:00.000",0,Failed,"32bb0127-35e2-446d-ab6b-ac6278981d1d",0,0,0,"0.000000",1dda8a3547c7dc6c,64,Overhead,33,"0.345100",3694d7d8e4a00efb,1,"0.242424","0.345144",0,"0.000000",0,0,14,0,0,"150.000000",0,"0.347518",135,"0.275786",430250,"ff9ed031-215f-49e5-a42c-045ce1151043","64.759933",0,0,0,0,16,44,46,39,6,1,"Songs/90 MUSIC FIT/Sosei no Akuerion/","創聖のアクエリオン",Hard,10,"dance-single",kDGGQWsBSsSJMY2Iqhic,stepmania,,result
1dda8a3547c7dc6c,true,"May 7th 2019, 00:00:00.000",0,Tier04,"c4d629c5-765f-42d0-a9b5-58e04fd42115",41,0,0,"0.000000",1dda8a3547c7dc6c,152,Overhead,33,"0.753900",3694d7d8e4a00efb,1,"0.733333","0.753986",0,"1.000000",0,41,14,0,0,"406.000000",0,"0.765133",392,"0.356493",870510,"8d13843d-9abe-4a79-a7d4-23441d911690","151.409576",0,0,0,0,1,186,119,74,13,5,"Songs/16 DDR A/Nou shou sakuretsu girl/","脳漿炸裂ガール",Medium,10,"dance-single",rDGGQWsBSsSJMY2Iqxio,stepmania,,result
1dda8a3547c7dc6c,true,"May 7th 2019, 00:00:00.000",0,Tier04,"81ec8b79-5bee-42ae-acdf-29fed1b0311e",10,0,0,"0.000000",1dda8a3547c7dc6c,110,Overhead,33,"0.718400",3694d7d8e4a00efb,1,"0.833333","0.718492",0,"1.000000",0,10,6,0,0,"270.000000",0,"0.731183",264,"0.368061",834420,"eed0b2d7-f757-4708-a3f8-42f040826ac1","114.092873",0,0,0,0,5,127,72,55,10,4,"Songs/15 DDR 2014/Scarlet Moon/","Scarlet Moon",Medium,9,"dance-single","yjGGQWsBSsSJMY2IrBi_",stepmania,,result
1dda8a3547c7dc6c,true,"May 7th 2019, 00:00:00.000",0,Tier03,"4c33d5db-b6d6-4663-a40f-cfc5b5b064e9",32,0,0,"0.000000",1dda8a3547c7dc6c,155,Overhead,33,"0.801500",3694d7d8e4a00efb,1,"0.866667","0.801587",0,"1.000000",0,32,13,0,0,"190.000000",0,"0.818653",175,"0.864272",908700,"7a9148a8-656e-46eb-a781-8dda3e0c2219","100.458107",0,0,0,0,3,91,54,28,2,0,"Songs/10 DDR X2/only my railgun/","only my railgun",Medium,6,"dance-single",1jGGQWsBSsSJMY2IrRgl,stepmania,,result
1dda8a3547c7dc6c,false,"May 7th 2019, 00:00:00.000",0,Failed,"927f8336-d7c6-4ee0-aec0-45d8782ac706",1,0,0,"0.000000",1dda8a3547c7dc6c,57,Overhead,33,"0.257000",3694d7d8e4a00efb,1,"0.184211","0.257048",0,"0.500000",0,1,15,0,0,"198.000000",0,"0.251142",182,"0.140312",324730,"6c05820b-155f-4645-acc3-590f88d28d6a","62.741318",0,0,0,0,13,47,52,63,19,7,"Songs/16 DDR A/Night of Knights/","ナイト・オブ・ナイツ",Medium,11,"dance-single",3zGGQWsBSsSJMY2IrRhq,stepmania,,result
1dda8a3547c7dc6c,true,"May 7th 2019, 00:00:00.000",0,Tier05,"573f4084-9395-4b38-ac70-8c3240a8cd6b",0,0,0,"0.000000",1dda8a3547c7dc6c,164,Overhead,33,"0.652300",3694d7d8e4a00efb,1,"1.000000","0.652330",0,"0.000000",0,0,2,0,0,"274.000000",0,"0.640569",272,"0.597024",783430,"b5a223db-daa1-45ba-a39e-33235cb33f9d","97.215431",0,0,0,0,3,108,70,82,12,4,"Songs/04 4thMIX/DAM DARIRAM (KCP MIX)/","DAM DARIRAM (KCP MIX)",Medium,6,"dance-single",9DGGQWsBSsSJMY2IuBmA,stepmania,,result
1dda8a3547c7dc6c,false,"May 7th 2019, 00:00:00.000",0,Failed,"0fd6be69-aa7d-4447-ade2-ac410a882b38",6,0,0,"0.000000",1dda8a3547c7dc6c,40,Overhead,33,"0.076400",3694d7d8e4a00efb,1,"0.000000","0.076423",0,"0.162162",0,6,0,0,0,"55.000000",0,"0.051813",55,"0.105693",95960,"8b3d886a-c501-484d-a463-aab8b93f8280","21.726492",0,0,0,0,10,9,11,28,4,1,"Songs/06 DDR MAX/MAX 300/","MAX 300",Medium,12,"dance-single",GjGGQWsBSsSJMY2IuhoB,stepmania,,result
1dda8a3547c7dc6c,false,"May 7th 2019, 00:00:00.000",0,Failed,"ece6f68f-cce9-46ff-a96e-fa7a6dc8225c",5,0,1,"0.000000",1dda8a3547c7dc6c,33,Overhead,33,"0.208900",3694d7d8e4a00efb,1,"0.153846","0.208986",0,"0.263158",0,5,9,0,0,"115.000000",0,"0.187117",105,"0.098398",259460,"3deab38d-e573-46e7-a0f7-c2f92393e0dc","46.779404",0,0,0,0,12,29,25,48,2,3,"Songs/14 DDR 2013/Tsukematsukeru/","つけまつける",Hard,10,"dance-single",QDGGQWsBSsSJMY2Iuxo9,stepmania,,result
1dda8a3547c7dc6c,true,"May 7th 2019, 00:00:00.000",0,Tier04,"abe54229-7a48-4e5a-a3f8-f597c177d71a",8,0,0,"0.000000",1dda8a3547c7dc6c,118,Overhead,33,"0.665400",3694d7d8e4a00efb,1,"0.771429","0.665497",0,"1.000000",0,8,34,0,0,"306.000000",0,"0.685897",272,"0.392199",808970,"013c2f07-2688-4877-a558-ce45b3a70026","126.494125",0,0,0,0,5,99,92,64,16,1,"Songs/16 DDR A/Iro wa nio e do chirinuru wo/","色は匂へど散りぬるを",Medium,10,"dance-single",VjGGQWsBSsSJMY2Iuxrt,stepmania,,result
1dda8a3547c7dc6c,true,"May 7th 2019, 00:00:00.000",0,Tier05,"7b36bf31-7293-49f3-a3b2-edab6f040b3a",0,0,0,"0.000000",1dda8a3547c7dc6c,108,Overhead,33,"0.651400",3694d7d8e4a00efb,1,"0.815789","0.651446",0,"0.000000",0,0,38,0,0,"251.000000",0,"0.719844",213,"0.479955",793350,"89d28214-2178-4a35-a8e7-82047343b615","95.576630",0,0,0,0,4,80,71,46,16,2,"Songs/03 3rdMIX/DAM DARIRAM/","DAM DARIRAM",Medium,6,"dance-single",WzGGQWsBSsSJMY2IvBoP,stepmania,,result
1dda8a3547c7dc6c,false,"May 7th 2019, 00:00:00.000",0,Failed,"d1345fbd-cb8f-42b3-a107-86ee1bb7ed4b",0,0,0,"0.000000",1dda8a3547c7dc6c,5,Overhead,33,"0.021300",3694d7d8e4a00efb,1,"0.000000","0.021341",0,"0.000000",0,0,0,0,0,"14.000000",0,"0.017751",14,"0.013168",24340,"ba88a10d-9b5d-4ed8-a713-1016b2813f51","16.486359",0,0,0,0,6,5,1,5,3,2,"Songs/04 4thMIX/BOYS (EURO MIX)/","BOYS (EURO MIX)",Hard,8,"dance-single",OzGGQWsBSsSJMY2InRev,stepmania,,result
1dda8a3547c7dc6c,true,"May 7th 2019, 00:00:00.000",0,Tier03,"62b5a12f-71b0-4310-a098-2173c61f690f",16,0,0,"0.000000",1dda8a3547c7dc6c,169,Overhead,33,"0.775600",3694d7d8e4a00efb,1,"0.444444","0.775610",0,"1.000000",0,16,8,0,0,"197.000000",0,"0.818182",188,"0.894358",913640,"fa3c1d23-a355-4bb3-a241-969d27b2d232","115.614525",0,0,0,0,0,86,72,27,3,1,"Songs/09 DDR X/Rin To Shite Saku Hana No Gotoku/","凛として咲く花の如く",Easy,6,"dance-single",SzGGQWsBSsSJMY2Inhdc,stepmania,,result
1dda8a3547c7dc6c,false,"May 7th 2019, 00:00:00.000",0,Failed,"1d8c6feb-07e4-4e5f-a889-66df4bf2e89f",21,0,0,"0.000000",1dda8a3547c7dc6c,69,Overhead,33,"0.515200",3694d7d8e4a00efb,1,"0.518519","0.515235",0,"0.875000",0,21,37,0,0,"294.000000",0,"0.501279",254,"0.192453",608040,"82d27dc7-966e-4063-a288-a76973917d60","98.236885",0,0,0,0,14,97,66,72,18,9,"Songs/09 DDR X/Rin To Shite Saku Hana No Gotoku/","凛として咲く花の如く",Hard,10,"dance-single",cjGGQWsBSsSJMY2IqRiH,stepmania,,result
1dda8a3547c7dc6c,false,"May 7th 2019, 00:00:00.000",0,Failed,"b543b450-5e3a-46f3-a111-30dfedbb7722",0,0,1,"0.000000",1dda8a3547c7dc6c,46,Overhead,33,"0.258700",3694d7d8e4a00efb,1,"0.263158","0.258706",0,"0.000000",0,0,17,0,0,"196.000000",0,"0.269406",180,"0.121964",324810,"4de824b8-53a7-45b0-a41d-4ebda3ebe5e6","62.782803",0,0,0,0,15,50,56,50,23,6,"Songs/16 DDR A/Night of Knights/","ナイト・オブ・ナイツ",Medium,11,"dance-single",HzGGQWsBSsSJMY2IkhZ2,stepmania,,result
1dda8a3547c7dc6c,true,"May 7th 2019, 00:00:00.000",0,Tier05,"5e8dd2c1-64c5-44f9-a174-9586c2f37cf5",8,0,0,"0.000000",1dda8a3547c7dc6c,74,Overhead,33,"0.645600",3694d7d8e4a00efb,1,"0.742857","0.645614",0,"1.000000",0,8,35,0,0,"305.000000",0,"0.644231",270,"0.228181",789610,"7d13daff-6173-4651-af38-36c2438b5873","126.551605",0,0,0,0,4,93,87,75,15,3,"Songs/16 DDR A/Iro wa nio e do chirinuru wo/","色は匂へど散りぬるを",Medium,10,"dance-single",OTGGQWsBSsSJMY2InReX,stepmania,,result
1dda8a3547c7dc6c,true,"May 7th 2019, 00:00:00.000",0,Tier04,"a7946c35-10f7-4080-ac95-22e377fdafb1",23,0,1,"0.000000",1dda8a3547c7dc6c,61,Overhead,33,"0.689400",3694d7d8e4a00efb,1,"0.566667","0.689480",0,"0.958333",0,23,29,0,0,"259.000000",0,"0.661710",231,"0.256725",806780,"91ef3fd0-e67f-4e66-a57d-6282d3c868e5","109.033173",0,0,0,0,5,96,67,53,15,3,"Songs/16 DDR A/Himawari sunset/","向日葵サンセット",Medium,10,"dance-single",ezGGQWsBSsSJMY2Inxfz,stepmania,,result
1dda8a3547c7dc6c,true,"May 7th 2019, 00:00:00.000",0,Tier04,"37aa12c0-5c69-4e35-af87-4f37d51e094f",7,0,0,"0.000000",1dda8a3547c7dc6c,191,Overhead,33,"0.721700",3694d7d8e4a00efb,1,"0.931035","0.721713",0,"1.000000",0,7,29,0,0,"238.000000",0,"0.770833",209,"0.905856",856710,"3074a4fe-04f9-403b-a475-84df25b1e059","95.655777",0,0,0,0,1,91,69,40,9,1,"Songs/14 DDR 2013/Orion wo nazoru/","オリオンをなぞる",Medium,7,"dance-single",KjGGQWsBSsSJMY2IsBm6,stepmania,,result
1dda8a3547c7dc6c,true,"May 7th 2019, 00:00:00.000",0,Tier05,"91662614-44a6-483b-ad17-5a9cd8652763",19,0,0,"0.000000",1dda8a3547c7dc6c,76,Overhead,33,"0.606000",3694d7d8e4a00efb,1,"0.615385","0.606061",0,"1.000000",0,19,25,0,0,"307.000000",0,"0.607362",282,"0.252261",738140,"a1d485cc-ee59-49bd-ae45-b5b9126838f9","103.934967",0,0,0,0,11,89,89,78,25,8,"Songs/14 DDR 2013/Tsukematsukeru/","つけまつける",Hard,10,"dance-single",GTGGQWsBSsSJMY2IuRrv,stepmania,,result
1dda8a3547c7dc6c,true,"May 7th 2019, 00:00:00.000",0,Tier05,"cc198148-f4d0-464a-afba-7c426fe4b5ca",4,0,0,"0.000000",1dda8a3547c7dc6c,126,Overhead,33,"0.645500",3694d7d8e4a00efb,1,"0.687500","0.645522",0,"1.000000",0,4,16,0,0,"267.000000",0,"0.657143",251,"0.464314",787690,"66e04557-cf1b-4925-a3db-87356d9336ca","94.459236",0,0,0,0,10,92,82,67,10,3,"Songs/06 DDR MAX/MAX 300/","MAX 300",Easy,9,"dance-single",NTGGQWsBSsSJMY2IuhrZ,stepmania,,result
1dda8a3547c7dc6c,false,"May 7th 2019, 00:00:00.000",0,Failed,"43e2f468-ea75-48f5-a286-b475b5a03bcf",0,0,0,"0.000000",1dda8a3547c7dc6c,86,Overhead,33,"0.368800",3694d7d8e4a00efb,1,"0.400000","0.368889",0,"0.000000",0,0,20,0,0,"139.000000",0,"0.381132",119,"0.417846",434970,"9b870a43-7a43-47b0-a25b-2ae215e49d82","56.951180",0,0,0,0,9,53,31,28,7,7,"Songs/02 2ndMIX/BRILLIANT 2U/","BRILLIANT 2U",Hard,10,"dance-single",9zGGQWsBSsSJMY2IuBmf,stepmania,,result
1dda8a3547c7dc6c,false,"May 7th 2019, 00:00:00.000",0,Failed,"3eb231bc-f7e4-4ee6-aa55-913259aa2d31",6,0,0,"0.000000",1dda8a3547c7dc6c,13,Overhead,33,"0.040600",3694d7d8e4a00efb,1,"0.000000","0.040650",0,"0.162162",0,6,0,0,0,"33.000000",0,"0.010363",33,"0.033345",50980,"95ecfa15-1b3e-4ad6-ad2b-b14e4bd2f905","18.241608",0,0,0,0,7,2,2,22,7,3,"Songs/06 DDR MAX/MAX 300/","MAX 300",Medium,12,"dance-single",WjGGQWsBSsSJMY2IvBoK,stepmania,,result
1dda8a3547c7dc6c,false,"May 7th 2019, 00:00:00.000",0,Failed,"962c2be7-fa32-466b-ae08-0a56c715c8c7",6,1,0,"0.000000",1dda8a3547c7dc6c,16,Overhead,33,"0.141900",3694d7d8e4a00efb,1,"0.000000","0.141952",0,"0.250000",0,6,1,0,0,"48.000000",0,"0.118959",46,"0.050887",159500,"5e83672e-a017-4697-a6b3-b6103ee14120","34.240017",0,0,0,0,6,22,8,12,4,5,"Songs/16 DDR A/Himawari sunset/","向日葵サンセット",Medium,10,"dance-single",PjGGQWsBSsSJMY2InRfI,stepmania,,result
1dda8a3547c7dc6c,true,"May 7th 2019, 00:00:00.000",0,Tier06,"27e50e85-8e5e-40be-ac96-1175b7ff60e8",20,0,0,"0.000000",1dda8a3547c7dc6c,77,Overhead,33,"0.567300",3694d7d8e4a00efb,1,"0.333333","0.567320",0,"1.000000",0,20,23,0,0,"246.000000",0,"0.525097",223,"0.319549",688940,"84e02925-be29-4f59-a658-cba5ae798d2a","114.892601",0,0,0,0,7,62,62,64,34,6,"Songs/10 DDR X2/smooooch/","smooooch・∀・",Medium,7,"dance-single",cTGGQWsBSsSJMY2Inxed,stepmania,,result
1dda8a3547c7dc6c,true,"May 7th 2019, 00:00:00.000",0,Tier04,"a6044cb2-bd0f-4f0a-aa10-5cb3581fa897",3,0,0,"0.000000",1dda8a3547c7dc6c,53,Overhead,33,"0.648800",3694d7d8e4a00efb,1,"0.800000","0.648889",0,"1.000000",0,3,10,0,0,"81.000000",0,"0.695122",71,"0.719364",826170,"a2ea79ef-628b-48a2-a30f-87bf447e39f0","82.534172",0,0,0,0,0,19,30,20,2,1,"Songs/06 DDR MAX/YOZORA NO MUKO/","夜空ノムコウ",Easy,2,"dance-single",dDGGQWsBSsSJMY2Inxe3,stepmania,,result
1dda8a3547c7dc6c,true,"May 7th 2019, 00:00:00.000",0,Tier05,"61651e7c-1e8f-43b7-a643-f8ea57ee7aed",15,2,1,"0.000000",1dda8a3547c7dc6c,78,Overhead,33,"0.633600",3694d7d8e4a00efb,1,"0.564103","0.633663",0,"0.833333",0,15,39,0,0,"309.000000",0,"0.626543",271,"0.290305",762480,"789ecc93-4958-4fcd-a54f-026e9803aa22","115.620438",0,0,0,0,10,99,80,74,17,5,"Songs/16 DDR A/Roshin yuukai/","炉心融解",Medium,10,"dance-single",uDGGQWsBSsSJMY2IrBgX,stepmania,,result
1dda8a3547c7dc6c,true,"May 7th 2019, 00:00:00.000",0,Tier04,"07d8a5d0-dc6a-402e-a2c2-0ab02dd6fa8b",49,0,0,"0.000000",1dda8a3547c7dc6c,226,Overhead,33,"0.690300",3694d7d8e4a00efb,1,"0.827586","0.690335",0,"1.000000",0,49,29,0,0,"314.000000",0,"0.660377",285,"0.819116",817810,"24ce93d8-00a9-48f3-a4f9-f1666b1125ad","125.050415",0,0,0,0,0,97,90,82,16,4,"Songs/16 DDR A/Bad Apple!! feat. nomico/","Bad Apple!! feat. nomico",Medium,8,"dance-single",qDGGQWsBSsSJMY2IqxiH,stepmania,,result
1dda8a3547c7dc6c,false,"May 7th 2019, 00:00:00.000",0,Failed,"be1f24db-ad48-405c-aee8-0873303c7b82",8,0,0,"0.000000",1dda8a3547c7dc6c,41,Overhead,33,"0.442400",3694d7d8e4a00efb,1,"0.323944","0.442446",0,"0.800000",0,8,56,0,0,"270.000000",0,"0.433628",215,"0.158231",561530,"9fe4db1f-bcb9-49b5-a674-bdb0848242f9","83.120354",0,0,0,0,15,48,59,83,20,10,"Songs/08 DDR EXTREME/CARTOON HEROES (Speedy Mix)/","CARTOON HEROES (Speedy Mix)",Medium,7,"dance-single",MjGGQWsBSsSJMY2IkxYi,stepmania,,result
1dda8a3547c7dc6c,true,"May 7th 2019, 00:00:00.000",0,Tier05,"c56c4144-def5-46a7-aba3-02934ce0d9ff",8,2,0,"0.000000",1dda8a3547c7dc6c,92,Overhead,33,"0.572500",3694d7d8e4a00efb,1,"0.416667","0.572536",0,"0.800000",0,8,11,0,0,"288.000000",0,"0.561056",276,"0.333195",707650,"04b58c62-622f-49b9-a649-954d7881c638","101.038155",0,0,0,0,7,82,82,83,29,8,"Songs/11 DDR X3/Memeshikute/","女々しくて",Hard,11,"dance-single",DzGGQWsBSsSJMY2IkRbR,stepmania,,result
